content_hash,image_path,dataset,generator,label,clean_pred,clean_correct,min_pred,max_pred,prediction_range,max_clean_shift,flip_count,flip_rate,any_flip,incorrect_condition_count,clean_correct_but_failed,worst_shift_condition,worst_shift_pred,reliability
02d9e385b5605cee848d8b2d3500237e9f97f169dcc76299773b9576f466ad6d,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/863 (10).jpg,cifake,unknown,1,0.9954865574836731,True,0.17950467765331268,0.988709032535553,0.8092043548822403,0.8159818798303604,2,0.2857142857142857,True,2,True,Extreme Repost,0.17950467765331268,0.9912822957287514
02f1eb29aa8ee94075a8c6916030d2013156299698212fba1a2adba9981698ae,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/295 (3).jpg,cifake,unknown,1,0.974784791469574,True,0.15863309800624847,0.9582955837249756,0.7996624857187271,0.8161516934633255,2,0.2857142857142857,True,2,True,Blur + Resize + JPEG,0.15863309800624847,0.8568330066987857
03555c2e79aa4ebcea1c91fd53a4843a6d1aa91c8fe9a41cae2be5364ff77b23,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0310 (4).jpg,cifake,unknown,0,0.008255892433226109,True,0.002406754996627569,0.012570108287036419,0.01016335329040885,0.005849137436598539,0,0.0,False,0,False,Aggressive Repost,0.002406754996627569,0.9919900883915529
03ae1624f183a0dbaa52f1face4124aec369c2496c419eeb047867866df1c2fd,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0594 (3).jpg,cifake,unknown,0,0.006515674293041229,True,0.00719671044498682,0.06269876658916473,0.055502056144177914,0.056183092296123505,0,0.0,False,0,False,Filtered Repost,0.06269876658916473,0.9934872297530818
03c6b27a346272707ced880b1f38b6f2ee7950400ad67a47219cd63009364155,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/619 (4).jpg,cifake,unknown,1,0.99408358335495,True,0.1320565640926361,0.9805986881256104,0.8485421240329742,0.8620270192623138,2,0.2857142857142857,True,2,True,Aggressive Repost,0.1320565640926361,0.9926576339379147
03f83884110e849b4552f8839da43c22ed53174573c236956d2fb22f985ab0e7,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0769 (7).jpg,cifake,unknown,0,0.003371473401784897,True,0.0027468097396194935,0.6419473886489868,0.6392005789093673,0.6385759152472019,1,0.14285714285714285,True,1,True,Extreme Repost,0.6419473886489868,0.9937740967837158
04175313f59f83d4fb4e127bd96414673feacabdd0276b3d469fa32d3f9df4fe,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0409 (4).jpg,cifake,unknown,0,0.013759282417595387,True,0.006974569521844387,0.042449403554201126,0.03547483403235674,0.02869012113660574,0,0.0,False,0,False,Noise + JPEG,0.042449403554201126,0.9577181729389241
041bda9a3130a0d605ec49f7b4e79f233b6d0094d73a6c7556402388d701d69b,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/50 (5).jpg,cifake,unknown,1,0.9968125224113464,True,0.7766466736793518,0.9911422729492188,0.21449559926986694,0.22016584873199463,0,0.0,False,0,False,Full Laundering,0.7766466736793518,0.9927260025577992
0431c8a4b704e11c9d6e9fde1c56fa0f399d1e5764fa0eed68b4b68a656fa76a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/198 (10).jpg,cifake,unknown,1,0.9921389222145081,True,0.0343487448990345,0.8696625232696533,0.8353137783706188,0.9577901773154736,3,0.42857142857142855,True,3,True,Noise + JPEG,0.0343487448990345,0.9304058513013833
047d1e5505b6dfb9a7e316146e85ea83a3509ca3564c3c7c6a88f9d65549a792,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0414 (3).jpg,cifake,unknown,0,0.01365862786769867,True,0.008499431423842907,0.17998749017715454,0.17148805875331163,0.16632886230945587,0,0.0,False,0,False,Extreme Repost,0.17998749017715454,0.9820925859513708
04812349fd9a95faa8e56e9ed7c2ceb985e556f91e55abcfcba5af4eeb52b36c,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0012 (10).jpg,cifake,unknown,0,0.006478814873844385,True,0.004150344990193844,0.04543584957718849,0.04128550458699465,0.03895703470334411,0,0.0,False,0,False,Extreme Repost,0.04543584957718849,0.9935563344124145
04820a40594dff2bafa2bbf360548ee4aacd4a9c243c751d0f281b311dad17b5,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/587 (9).jpg,cifake,unknown,1,0.996752142906189,True,0.17588916420936584,0.9916722178459167,0.8157830536365509,0.8208629786968231,1,0.14285714285714285,True,1,True,Full Laundering,0.17588916420936584,0.993434815940497
04e2387014d7f06daa320eed283e4dd1f15d60e8f86edce676a0179df1222e4f,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/948 (8).jpg,cifake,unknown,1,0.9913262724876404,True,0.21911345422267914,0.9863064289093018,0.7671929746866226,0.7722128182649612,1,0.14285714285714285,True,1,True,Blur + Resize + JPEG,0.21911345422267914,0.9915737175279249
04e500dfa09c66eb8c286642cdc8416c829e9c2eab8029bd9081038ccb7737cf,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0181 (6).jpg,cifake,unknown,0,0.006490811705589294,True,0.004466685466468334,0.03233722224831581,0.027870536781847477,0.025846410542726517,0,0.0,False,0,False,Extreme Repost,0.03233722224831581,0.9928596061754982
04e64f913f71aec54f2d235989038ef6f5b5eddd4fcd9aba18a9358e23735913,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0608 (2).jpg,cifake,unknown,0,0.011435877531766891,True,0.005030525848269463,0.018445849418640137,0.013415323570370674,0.007009971886873245,0,0.0,False,0,False,Extreme Repost,0.018445849418640137,0.9921919972902447
050660d9d94b9bda33adc89abdc64cc68af2f6a199372a5f2ba470550e99205a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/103 (10).jpg,cifake,unknown,1,0.985905110836029,True,0.007302898447960615,0.982291579246521,0.9749886807985604,0.9786022123880684,5,0.7142857142857143,True,5,True,Filtered Repost,0.007302898447960615,0.9539995937037367
05137b9691cafb325e2ad5731019b00f6acd50afe7b19a6488b1ffdb0b978774,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0516.jpg,cifake,unknown,0,0.009052774868905544,True,0.004365375731140375,0.030762571841478348,0.026397196110337973,0.021709796972572803,0,0.0,False,0,False,Extreme Repost,0.030762571841478348,0.989978840294448
054d049b1b23f2d36c25ce365648472265a4b52d539814e15876752bad08f175,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/642.jpg,cifake,unknown,1,0.9885898232460022,True,0.04117501899600029,0.9877098798751831,0.9465348608791828,0.9474148042500019,4,0.5714285714285714,True,4,True,Extreme Repost,0.04117501899600029,0.9896491755047335
056d327e92c16aff028ee27203e1bcccf2ccfb01d2cb1ac8991ced6d663b09f3,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/273 (2).jpg,cifake,unknown,1,0.9922918677330017,True,0.016567660495638847,0.9864959120750427,0.9699282515794039,0.9757242072373629,5,0.7142857142857143,True,5,True,Filtered Repost,0.016567660495638847,0.9473412670903644
056e128213edaff525234f500450fc5525aaeb06103e418983458de705b1864a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0273 (3).jpg,cifake,unknown,0,0.018238721415400505,True,0.0036569107323884964,0.034286487847566605,0.030629577115178108,0.0160477664321661,0,0.0,False,0,False,Aggressive Repost,0.034286487847566605,0.9891241350495222
0579663612ce8ce4c05e6d9c7571b75d224f6ba6a45ee1b2c3da333228f8a204,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0400 (5).jpg,cifake,unknown,0,0.016651511192321777,True,0.01096094585955143,0.07975028455257416,0.06878933869302273,0.06309877336025238,0,0.0,False,0,False,Extreme Repost,0.07975028455257416,0.9881388530567203
0585451b99f9a57d411df44fc58623c3fb2d0f3b43148cccfa8b461033a26dad,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/402 (5).jpg,cifake,unknown,1,0.9974108338356018,True,0.977390468120575,0.9968611001968384,0.019470632076263428,0.020020365715026855,0,0.0,False,0,False,Extreme Repost,0.977390468120575,0.9936645530813181
05d864d815f3a3f6f5ec4b0c385c2bb0e2b7960982efbbb92a44b38c2cec5f2b,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0573.jpg,cifake,unknown,0,0.016918227076530457,True,0.005563157144933939,0.0822896957397461,0.07672653859481215,0.06537146866321564,0,0.0,False,0,False,Extreme Repost,0.0822896957397461,0.9911030069477095
05dcf20865a3b048571347c2cd312b0c31503dbbb54c134468338202a8da5fa6,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0708 (7).jpg,cifake,unknown,0,0.0026836541946977377,True,0.002383786952123046,0.01725482940673828,0.014871042454615235,0.014571175212040544,0,0.0,False,0,False,Extreme Repost,0.01725482940673828,0.994467053751636
05deaaf83d91ea656fb85d0f97b4d2c55fbad2e0f415a0c14ef8b5161cc8b92a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/471 (9).jpg,cifake,unknown,1,0.98978590965271,True,0.0970843955874443,0.9877105355262756,0.8906261399388313,0.8927015140652657,1,0.14285714285714285,True,1,True,Extreme Repost,0.0970843955874443,0.9920024390722757
05e0c534f179461ec3c54097a039aa3a4ee45c5cd12c3d5a4b9065f7badf0c7a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0709 (7).jpg,cifake,unknown,0,0.004626153036952019,True,0.005414338782429695,0.030038943514227867,0.024624604731798172,0.02541279047727585,0,0.0,False,0,False,Extreme Repost,0.030038943514227867,0.9929034227996867
06387a5c1d6488d44d34b176b8770a99155ca03f369ebe7bdc5e35eb31525590,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/135.jpg,cifake,unknown,1,0.9922146201133728,True,0.6250618696212769,0.9790719151496887,0.35401004552841187,0.36715275049209595,0,0.0,False,0,False,Noise + JPEG,0.6250618696212769,0.9927443532100413
064ab5a5c4b7b781892e7a633aff6b54a5f2d37bf3ded27dc8e90b5002c65f42,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0653 (6).jpg,cifake,unknown,0,0.004208095837384462,True,0.004719551652669907,0.10970665514469147,0.10498710349202156,0.105498559307307,0,0.0,False,0,False,Full Laundering,0.10970665514469147,0.9915831402711198
0658b0cc3568529c094d17d123d2e7c9865293a656b176140567368419637761,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/44 (7).jpg,cifake,unknown,1,0.9977596998214722,True,0.6355225443840027,0.996575653553009,0.36105310916900635,0.3622371554374695,0,0.0,False,0,False,Aggressive Repost,0.6355225443840027,0.9935882905047808
06673ae531067392c6bf4901a9989f5a2f044bfa1d915d7ea6e305815fc96c74,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/672 (5).jpg,cifake,unknown,1,0.9937130808830261,True,0.8390448689460754,0.9927172660827637,0.15367239713668823,0.15466821193695068,0,0.0,False,0,False,Extreme Repost,0.8390448689460754,0.9933882369705924
0687c48fdef4e44dfdc13a4c1272109b06024593c8811605df942345a751a36b,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0671 (7).jpg,cifake,unknown,0,0.003039409639313817,True,0.003777751000598073,0.053325105458498,0.04954735445789993,0.050285695819184184,0,0.0,False,0,False,Extreme Repost,0.053325105458498,0.9936844815446753
0695313aa730018807833aae5080653d7e6885fa427cd8a828b3fcedea4b2163,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0350 (10).jpg,cifake,unknown,0,0.0043677035719156265,True,0.004990912042558193,0.05016860365867615,0.045177691616117954,0.04580090008676052,0,0.0,False,0,False,Extreme Repost,0.05016860365867615,0.9933377864219417
06994d0b4427d39977b6b6c56eccb006b6d4bcf4e90eecb24689516b026a3895,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0808 (4).jpg,cifake,unknown,0,0.0032977655064314604,True,0.007506516296416521,0.07896166294813156,0.07145514665171504,0.0756638974417001,0,0.0,False,0,False,Full Laundering,0.07896166294813156,0.9934834208655279
06aed55c69febb9ce8d046ca600721d1a40407c6600b4fb4af9445e0aa74b4d8,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0076 (4).jpg,cifake,unknown,0,0.011537276208400726,True,0.0025445385836064816,0.019239747896790504,0.016695209313184023,0.008992737624794245,0,0.0,False,0,False,Blur + Resize + JPEG,0.0025445385836064816,0.9927300252256166
0715087e9f72eed4755b3684238d3b50029c8a50a0cd8e37b174c9091bf0d972,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0102 (3).jpg,cifake,unknown,0,0.02527046948671341,True,0.006049947813153267,0.3716786503791809,0.36562870256602764,0.3464081808924675,0,0.0,False,0,False,Full Laundering,0.3716786503791809,0.9895760372627922
074ffda5590af69dcedb74266be789fcf6ef91d9255009dc89d2dbaca5e71e19,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0286 (2).jpg,cifake,unknown,0,0.017053859308362007,True,0.006798104848712683,0.9411028623580933,0.9343047575093806,0.9240490030497313,1,0.14285714285714285,True,1,True,Noise + JPEG,0.9411028623580933,0.9649663405173012
07830856f5aefdfecc023a6c0be0694eddc48d1a749905a20e094b0f8c4f6a16,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0277 (10).jpg,cifake,unknown,0,0.11353176832199097,True,0.02251884900033474,0.5104326009750366,0.4879137519747019,0.39690083265304565,1,0.14285714285714285,True,1,True,Noise + JPEG,0.5104326009750366,7.864129559079847e-07
07a8443dee7d0112b96c59bacf612c7dab8082d006194c6d1a88e8c0333ca5de,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0902 (8).jpg,cifake,unknown,0,0.005289739929139614,True,0.00559521559625864,0.015464801341295242,0.009869585745036602,0.010175061412155628,0,0.0,False,0,False,Blur + Resize + JPEG,0.015464801341295242,0.9935875148444511
07f24fec2910d79d00134322b64d4989271e3ec13b1bf36b09f543e513d6ad85,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/344 (10).jpg,cifake,unknown,1,0.08973728865385056,False,0.08275718986988068,0.9608501195907593,0.8780929297208786,0.8711128309369087,5,0.7142857142857143,True,2,False,Filtered Repost,0.9608501195907593,1.0020268890169569e-12
0817be5b160073ebf763b29fee55a9e617cfffc613572119557bd2ff1a260424,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0889 (3).jpg,cifake,unknown,0,0.004850776866078377,True,0.0036486361641436815,0.05245543271303177,0.04880679654888809,0.04760465584695339,0,0.0,False,0,False,Extreme Repost,0.05245543271303177,0.9940535728589516
081d14483b602cdbe2ccfdd71bcdd2e4106a0f514052bfb4d1fd7a7217423bfa,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0104 (5).jpg,cifake,unknown,0,0.03656904771924019,True,0.011035921052098274,0.7402908802032471,0.7292549591511488,0.7037218324840069,1,0.14285714285714285,True,1,True,Mild Repost,0.7402908802032471,0.0004286392419045189
082dd951fcc1e448146d014101605f9ad3ac87d019746e6e3741917127995f6a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/413 (6).jpg,cifake,unknown,1,0.9725340604782104,True,0.013360759243369102,0.8009595274925232,0.7875987682491541,0.9591733012348413,6,0.8571428571428571,True,6,True,Aggressive Repost,0.013360759243369102,1.0685305260528888e-09
08347da94f4db7ac3f07d4cf1672f9dbbf37e34a6d20ab506fcddc44bf99055c,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0299 (8).jpg,cifake,unknown,0,0.0052279140800237656,True,0.0034361800644546747,0.08184009790420532,0.07840391783975065,0.07661218382418156,0,0.0,False,0,False,Extreme Repost,0.08184009790420532,0.9926474586087053
0861af55ed36bf5ea3a5b689f9ca251a13717ceb4f2705251fb3a68660486e49,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/6 (10).jpg,cifake,unknown,1,0.9966744184494019,True,0.021196957677602768,0.9898562431335449,0.9686592854559422,0.9754774607717991,1,0.14285714285714285,True,1,True,Blur + Resize + JPEG,0.021196957677602768,0.9870331111942678
0866da2c5337e41d7aee74eabf8595f03bc6aaf220178df062ed2f2bb3b29202,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/905 (4).jpg,cifake,unknown,1,0.9963416457176208,True,0.03122889995574951,0.9895465970039368,0.9583176970481873,0.9651127457618713,5,0.7142857142857143,True,5,True,Full Laundering,0.03122889995574951,1.6281982967488685e-06
0884076134d136dc621b4fdfbd755eaa969e14781f7d8fb6d6da2898b3ba4446,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0397 (7).jpg,cifake,unknown,0,0.004180050455033779,True,0.0039060567505657673,0.015759706497192383,0.011853649746626616,0.011579656042158604,0,0.0,False,0,False,Extreme Repost,0.015759706497192383,0.9929110096315722
089e8e92b08f36d2710a5b21ebc294b7478a3f1b86d5f1ca5a04a01527ba7cfe,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/316.jpg,cifake,unknown,1,0.9932916164398193,True,0.0848710760474205,0.9866025447845459,0.9017314687371254,0.9084205403923988,2,0.2857142857142857,True,2,True,Full Laundering,0.0848710760474205,0.991802308611293
08adca096aa43187e227b21d65419b55b181e6a0120b0ea7f1b90fef3a63b339,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0093 (7).jpg,cifake,unknown,0,0.006220016162842512,True,0.003946192096918821,0.04656732827425003,0.04262113617733121,0.04034731211140752,0,0.0,False,0,False,Extreme Repost,0.04656732827425003,0.9930199092368185
08d31108cb3ec8aa8ce22171817e5b7fdd192ff6dd5e096e60591358ff4fbc33,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0084 (9).jpg,cifake,unknown,0,0.0353865772485733,True,0.020712271332740784,0.46056967973709106,0.4398574084043503,0.42518310248851776,0,0.0,False,0,False,Extreme Repost,0.46056967973709106,0.0010867555814617481
08e09a82f34c0dcb27938fa132f8f6372a7b7cb3e4de3e2e070f59d34cd09965,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/502 (2).jpg,cifake,unknown,1,0.9958788156509399,True,0.02347388118505478,0.9934862852096558,0.970012404024601,0.9724049344658852,4,0.5714285714285714,True,4,True,Filtered Repost,0.02347388118505478,0.9935601600263586
08ea45b02cfe485307f33c645518ef7d010d8a6b66b0adf2ec2010c16ae2c3b0,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/512 (3).jpg,cifake,unknown,1,0.9672070741653442,True,0.045814238488674164,0.8818238973617554,0.8360096588730812,0.9213928356766701,2,0.2857142857142857,True,2,True,Noise + JPEG,0.045814238488674164,0.9834307217414487
08eb58011bf7c4a3a0f5c5a08bf3c3ce62bd0718d34ce0d8419960e9de6c4518,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0255 (5).jpg,cifake,unknown,0,0.006341082043945789,True,0.005289300810545683,0.1252175271511078,0.1199282263405621,0.118876445107162,0,0.0,False,0,False,Extreme Repost,0.1252175271511078,0.9933681723120295
090a83a3d3ee0e4e1be208cf06a69a7cfece01df1afe03df99d865430b5b6839,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0917 (10).jpg,cifake,unknown,0,0.006698816083371639,True,0.004261357709765434,0.0202267337590456,0.015965376049280167,0.013527917675673962,0,0.0,False,0,False,Extreme Repost,0.0202267337590456,0.9935693365570484
0914329d20ed59099a32ae0ae938ee5e29f719c22c7c258ce389d3cd4acbb048,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0605 (2).jpg,cifake,unknown,0,0.0052865189500153065,True,0.004380389582365751,0.023879647254943848,0.019499257672578096,0.01859312830492854,0,0.0,False,0,False,Extreme Repost,0.023879647254943848,0.9890306135239325
091d7d814979adb6a997405c8acdea55f2c073ec86a36b6f627f7bf9dec9f7c0,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/253 (4).jpg,cifake,unknown,1,0.992864727973938,True,0.09099982678890228,0.9935134053230286,0.9025135785341263,0.9018649011850357,3,0.42857142857142855,True,3,True,Full Laundering,0.09099982678890228,0.9934241311263985
09318f238aef709a577db20b0624b8e84efcd8a1ab7c0d62d12a26bea4c36836,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0717 (3).jpg,cifake,unknown,0,0.0029939457308501005,True,0.003937946166843176,0.03206593170762062,0.028127985540777445,0.02907198597677052,0,0.0,False,0,False,Extreme Repost,0.03206593170762062,0.9938169575584368
0987db49f3346af62891d45646e908e6ad41d5f69cbe4b1582d7728037f9b589,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/857.jpg,cifake,unknown,1,0.9955192804336548,True,0.744101345539093,0.9910866618156433,0.2469853162765503,0.25141793489456177,0,0.0,False,0,False,Filtered Repost,0.744101345539093,0.9932157322729511
09c7d2171300d0b8f9ea8e3c17f583000cda38432438d45ce80928c1f8e5f403,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0684 (4).jpg,cifake,unknown,0,0.007437216583639383,True,0.005699988454580307,0.09721776098012924,0.09151777252554893,0.08978054439648986,0,0.0,False,0,False,Extreme Repost,0.09721776098012924,0.9927246771976552
09ce7ab158601ad66c1633190d6c4fcb327fbd4d00c32f66e9dea79bada0d1de,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/824.jpg,cifake,unknown,1,0.98835688829422,True,0.049454208463430405,0.7943949699401855,0.7449407614767551,0.9389026798307896,4,0.5714285714285714,True,4,True,Blur + Resize + JPEG,0.049454208463430405,0.985682794226585
