content_hash,image_path,dataset,source,generator,label,condition_key,condition_name,logit,base_logit,raw_pred,pred,base_pred,prediction,base_prediction,correct,base_correct,gate_helped,gate_hurt,confidence,semantic_pred,forensic_pred,branch_disagreement,semantic_weight,forensic_weight,predicted_corruption,predicted_severity,attention_entropy,max_tile_attention,reliability,wrong_confidence
3880f7ed951d07cd9a5e5862e933a9dedddc27baee342fe7dee3120f86b123f8,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/972 (6).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-22.320377349853516,-10.832950592041016,2.0248053234084296e-10,0.005827858578413725,0.07625986635684967,0,0,False,False,False,False,0.9941721414215863,1.6364175639549394e-12,0.20943450927734375,0.20943450927570734,0.6033440828323364,0.3966558873653412,jpeg,0.676088809967041,0.0,1.0,0.0015891223460569384,0.9941721414215863
7458a352e1431ba287baed850216911266d6f4bb5be3ea008ffa8219ec91c195,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/930 (6).jpg,cifake,cifake,unknown,1,blur_recompress,Blur + Resize + JPEG,-21.686187744140625,-10.280732154846191,3.8177569439135084e-10,0.006737952586263418,0.08571332693099976,0,0,False,False,False,False,0.9932620474137366,2.681195977044526e-12,0.06198255717754364,0.061982557174862445,0.5284888744354248,0.4715110957622528,jpeg,0.7500419020652771,0.0,1.0,0.9794772032799544,0.9932620474137366
52ce8b1a7958a824baf3d325ff845179a68869e7522be993bd9b42aa3411ed93,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/53 (4).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-21.630096435546875,-10.61618423461914,4.0380199184397725e-10,0.006824937183409929,0.07985098659992218,0,0,False,False,False,False,0.9931750628165901,3.1168187475394404e-10,0.008718864992260933,0.008718864680579058,0.5077601075172424,0.49223989248275757,jpeg,0.6937769055366516,0.0,1.0,0.3277348412744015,0.9931750628165901
16cdd959b7d0a6c1c5af5270ab3c6e057483f01a57795fa29d30dcc38b2d3d20,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0112 (3).jpg,cifake,cifake,unknown,0,repost_extreme,Extreme Repost,21.59554672241211,10.174992561340332,1.0,0.9931208491325378,0.912359356880188,1,1,False,False,False,False,0.9931208491325378,0.9999997615814209,0.981304407119751,0.018695354461669922,0.5079345107078552,0.4920654892921448,crop,0.8808848261833191,0.0,1.0,0.0002147263128184439,0.9931208491325378
25b4d2bea5084eae134e7ff41a877afaf65f8c1d627deaeb593e01494acf6fac,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/318 (4).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-21.353130340576172,-10.094977378845215,5.326639684888335e-10,0.007271085400134325,0.08912501484155655,0,0,False,False,False,False,0.9927289145998657,5.321475465142056e-12,0.1440337747335434,0.14403377472822193,0.5708584785461426,0.4291415512561798,jpeg,0.6960834860801697,0.0,1.0,0.9641176047578831,0.9927289145998657
050660d9d94b9bda33adc89abdc64cc68af2f6a199372a5f2ba470550e99205a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/103 (10).jpg,cifake,cifake,unknown,1,filtered_repost,Filtered Repost,-21.334030151367188,-10.118806838989258,5.429357519126654e-10,0.007302898447960615,0.08868059515953064,0,0,False,False,False,False,0.9926971015520394,3.912824057816788e-12,0.042501695454120636,0.042501695450207815,0.523088276386261,0.47691166400909424,jpeg,0.48076555132865906,0.0,1.0,0.9539995937037367,0.9926971015520394
01eeda31bf31970a1949351cfe972611651d2af649cc3cbeac86fc940b8ce702,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/744 (2).jpg,cifake,cifake,unknown,1,blur_recompress,Blur + Resize + JPEG,-21.29558563232422,-10.028691291809082,5.642150635587484e-10,0.00736734876409173,0.09037183225154877,0,0,False,False,False,False,0.9926326512359083,3.0991147148551335e-12,0.03403150290250778,0.034031502899408664,0.5200599431991577,0.4799400568008423,jpeg,0.3983619809150696,0.0,1.0,0.9100558061723985,0.9926326512359083
3dbdff1136fcb4a201f36cf4ab8b550d7b05c66b1072c7a967037b760bb7d2e4,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/177 (9).jpg,cifake,cifake,unknown,1,repost_aggressive,Aggressive Repost,-21.273448944091797,-10.221376419067383,5.768441835307669e-10,0.007404716685414314,0.08679042011499405,0,0,False,False,False,False,0.9925952833145857,2.2457019967572767e-13,0.1784190535545349,0.17841905355431034,0.5867670178413391,0.4132329821586609,jpeg,0.7047810554504395,0.0,1.0,0.006423047586695047,0.9925952833145857
050660d9d94b9bda33adc89abdc64cc68af2f6a199372a5f2ba470550e99205a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/103 (10).jpg,cifake,cifake,unknown,1,repost_aggressive,Aggressive Repost,-21.26700782775879,-10.075947761535645,5.805717018247947e-10,0.007415628060698509,0.08948134630918503,0,0,False,False,False,False,0.9925843719393015,2.0779821006261523e-12,0.05859169736504555,0.058591697362967564,0.5280086994171143,0.4719913601875305,jpeg,0.5375953912734985,0.0,1.0,0.9539995937037367,0.9925843719393015
01eeda31bf31970a1949351cfe972611651d2af649cc3cbeac86fc940b8ce702,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/744 (2).jpg,cifake,cifake,unknown,1,repost_aggressive,Aggressive Repost,-21.213687896728516,-10.156170845031738,6.123678231162444e-10,0.007506540976464748,0.08798777312040329,0,0,False,False,False,False,0.9924934590235353,4.18391260222431e-13,0.1776077002286911,0.1776077002282727,0.5878452658653259,0.4121547341346741,jpeg,0.5805982947349548,0.0,1.0,0.9100558061723985,0.9924934590235353
6a3850c031b9a5159b5fbc437b4ea23f3e01aa6d1de25347ca409dfbb5cc0bed,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/880 (4).jpg,cifake,cifake,unknown,1,repost_mild,Mild Repost,-21.139385223388672,-9.880623817443848,6.596015400539557e-10,0.007635079324245453,0.09321380406618118,0,0,False,False,False,False,0.9923649206757545,4.2151579449090093e-10,0.031993795186281204,0.03199379476476541,0.517852783203125,0.4821471869945526,jpeg,0.6809220910072327,0.0,1.0,6.728593282690004e-08,0.9923649206757545
01eeda31bf31970a1949351cfe972611651d2af649cc3cbeac86fc940b8ce702,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/744 (2).jpg,cifake,cifake,unknown,1,filtered_repost,Filtered Repost,-21.112382888793945,-10.099635124206543,6.776549321685366e-10,0.007682330906391144,0.08903799206018448,0,0,False,False,False,False,0.9923176690936089,7.593446271075832e-13,0.12912315130233765,0.1291231513015783,0.5597745776176453,0.44022542238235474,jpeg,0.6498861312866211,0.0,1.0,0.9100558061723985,0.9923176690936089
c1a988382876bf44b36fd1731d292c828c0856f63c6bc183f8e98b601b93840b,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/659 (6).jpg,cifake,cifake,unknown,1,blur_recompress,Blur + Resize + JPEG,-21.02657699584961,-10.187613487243652,7.383693656493051e-10,0.007834417745471,0.08740856498479843,0,0,False,False,False,False,0.992165582254529,1.1958085888684467e-13,0.21746890246868134,0.21746890246856176,0.6111793518066406,0.38882067799568176,jpeg,0.6919339895248413,0.0,1.0,7.046831683015931e-07,0.992165582254529
82014ee72b09178d51bad0909ec09b46e84f29a89e3dba2cc75d6b403184f39e,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/234.jpg,cifake,cifake,unknown,1,blur_recompress,Blur + Resize + JPEG,-20.941295623779297,-10.01876163482666,8.041014520898671e-10,0.00798853486776352,0.0905599519610405,0,0,False,False,False,False,0.9920114651322365,2.499890849883002e-10,0.012369428761303425,0.01236942851131434,0.5092676877975464,0.490732342004776,jpeg,0.7579243183135986,0.0,1.0,1.3460643580172685e-06,0.9920114651322365
7cae555f1f53e765877ac01a2c8759619027339baf99d0b442e99e1729b8bf8d,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/979 (6).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-20.86557960510254,-9.861979484558105,8.673490259347716e-10,0.008127883076667786,0.09357728809118271,0,0,False,False,False,False,0.9918721169233322,1.6799100999165262e-10,0.028987815603613853,0.028987815435622843,0.5175647735595703,0.4824352264404297,jpeg,0.7316240072250366,0.0,1.0,0.9719154752854668,0.9918721169233322
85ecbc57b33950e8458a3df3cc109b28fca19170606a948d730e5712c0cc7765,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/519 (4).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-20.808467864990234,-9.855191230773926,9.183268034895775e-10,0.008234582841396332,0.09370994567871094,0,0,False,False,False,False,0.9917654171586037,3.100415323781247e-12,0.08703984320163727,0.08703984319853686,0.5387185215950012,0.4612814486026764,jpeg,0.7241203188896179,0.0,1.0,0.9926626332151961,0.9917654171586037
611d6708ac19cf85d70d2407b0328ccc3db94704f18926d8d7dceed817e89fee,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/354 (4).jpg,cifake,cifake,unknown,1,repost_mild,Mild Repost,-20.74919319152832,-9.855792045593262,9.744058893090823e-10,0.008346795104444027,0.09369821101427078,0,0,False,False,False,False,0.991653204895556,5.845213896238377e-11,0.02382531203329563,0.023825311974843492,0.5159956812858582,0.48400431871414185,jpeg,0.6525277495384216,0.0,1.0,6.329311378812858e-10,0.991653204895556
40dc3ba7d9aeb3217b5ec5e3ca32006e7d4942e37abb4d9944052a298591a1e4,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/674 (4).jpg,cifake,cifake,unknown,1,filtered_repost,Filtered Repost,-20.70852279663086,-9.34946346282959,1.0148522022745965e-09,0.008424661122262478,0.10407812893390656,0,0,False,False,False,False,0.9915753388777375,1.5362954242092997e-09,0.05469542369246483,0.054695422156169404,0.5245322585105896,0.4754678010940552,jpeg,0.5002726316452026,0.0,1.0,0.9902202509394993,0.9915753388777375
4fc8d2163646d80e5d6d7f54cfde62dea1b335afb0b48fc5b9dbd2e918eb1b6c,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/996 (4).jpg,cifake,cifake,unknown,1,repost_extreme,Extreme Repost,-20.70396614074707,-9.78388786315918,1.0194871613578016e-09,0.008433433249592781,0.0951135903596878,0,0,False,False,False,False,0.9915665667504072,6.747712198024169e-13,0.12751902639865875,0.127519026397984,0.5586842894554138,0.44131574034690857,jpeg,0.633196234703064,0.0,1.0,0.007118318888172029,0.9915665667504072
58cf600cce5b3a7eafb0db1bdb7130b9701c28efb62b5d40b03b83b67ea10157,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/400 (10).jpg,cifake,cifake,unknown,1,repost_mild,Mild Repost,-20.600868225097656,-9.624137878417969,1.130203375332428e-09,0.008634270168840885,0.09832684695720673,0,0,False,False,False,False,0.9913657298311591,1.0149989182473007e-10,0.035491496324539185,0.03549149622303929,0.5195267200469971,0.4804733097553253,jpeg,0.6623089909553528,0.0,1.0,0.9830148030372294,0.9913657298311591
db20775d1352e745214cb8649e297f0e8c9699d8cc9aef4c604e26e79308e7d7,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/831 (4).jpg,cifake,cifake,unknown,1,repost_aggressive,Aggressive Repost,-20.595584869384766,-9.569769859313965,1.1361904750373242e-09,0.008644692599773407,0.09944228082895279,0,0,False,False,False,False,0.9913553074002266,2.930919118515618e-10,0.037243712693452835,0.03724371240036092,0.5203582048416138,0.4796418249607086,jpeg,0.5951589941978455,0.0,1.0,3.664812498141457e-12,0.9913553074002266
611d6708ac19cf85d70d2407b0328ccc3db94704f18926d8d7dceed817e89fee,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/354 (4).jpg,cifake,cifake,unknown,1,blur_recompress,Blur + Resize + JPEG,-20.47241973876953,-9.526419639587402,1.2851122388468639e-09,0.00889114011079073,0.10033973306417465,0,0,False,False,False,False,0.9911088598892093,4.0608797574614997e-11,0.0650521069765091,0.0650521069359003,0.5298750996589661,0.47012490034103394,jpeg,0.6912229657173157,0.0,1.0,6.329311378812858e-10,0.9911088598892093
7cae555f1f53e765877ac01a2c8759619027339baf99d0b442e99e1729b8bf8d,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/979 (6).jpg,cifake,cifake,unknown,1,blur_recompress,Blur + Resize + JPEG,-20.45863914489746,-9.445159912109375,1.3029444190237882e-09,0.008919144049286842,0.10204140841960907,0,0,False,False,False,False,0.9910808559507132,2.026985912451096e-09,0.0309198796749115,0.030919877647925587,0.5180242657661438,0.4819757342338562,jpeg,0.7002876996994019,0.0,1.0,0.9719154752854668,0.9910808559507132
d1867c0a7b3ad34c7194e3b9a2200499ea7a33b100459beb0cbd556a40264026,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/365 (2).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-20.307941436767578,-9.462479591369629,1.5148620136073987e-09,0.009231150150299072,0.1016765683889389,0,0,False,False,False,False,0.9907688498497009,1.6866452678954147e-11,0.14602088928222656,0.1460208892653601,0.5699111223220825,0.4300888776779175,jpeg,0.5816663503646851,0.0,1.0,0.006890713875023613,0.9907688498497009
a7871118181cdca41bd3145fb2d696e98738d9183a210c3c519e7dd08280a252,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/273 (4).jpg,cifake,cifake,unknown,1,repost_extreme,Extreme Repost,-20.207386016845703,-9.290140151977539,1.6751117160040963e-09,0.009445329196751118,0.10535869747400284,0,0,False,False,False,False,0.9905546708032489,2.015549012412965e-11,0.12338635325431824,0.12338635323416275,0.5575502514839172,0.44244974851608276,jpeg,0.6010631322860718,0.0,1.0,0.9674117470048781,0.9905546708032489
7809c80d33ec038df3356cf63562e758818c0724192009a5c6e73bdd5fd53e82,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/285 (10).jpg,cifake,cifake,unknown,1,blur_recompress,Blur + Resize + JPEG,-20.054826736450195,-9.366057395935059,1.951189210203097e-09,0.009779704734683037,0.10372240096330643,0,0,False,False,False,False,0.990220295265317,1.0893039942283522e-11,0.17350263893604279,0.17350263892514975,0.585906982421875,0.414093017578125,jpeg,0.6804518103599548,0.0,1.0,7.325425897017737e-10,0.990220295265317
d3d12065ce264a600af287c03a8d11cd9a5891e2db9e95e79d36a9e8128b59ba,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/48 (6).jpg,cifake,cifake,unknown,1,repost_aggressive,Aggressive Repost,-20.03399658203125,-9.413703918457031,1.9922592464638456e-09,0.009826259687542915,0.10270695388317108,0,0,False,False,False,False,0.9901737403124571,2.7198213299606255e-12,0.20635955035686493,0.2063595503541451,0.6024925708770752,0.3975074589252472,jpeg,0.6640079021453857,0.0,1.0,1.1598683660696456e-10,0.9901737403124571
a21fe8c796e47e3cdebc78de93e66d72341ae7cc34e6de5ee5befb2fd66e0026,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/953 (8).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-20.030067443847656,-9.087822914123535,2.0001025280436124e-09,0.009835065342485905,0.10983099043369293,0,0,False,False,False,False,0.9901649346575141,1.9194547340450896e-10,0.07960763573646545,0.07960763554451998,0.5353719592094421,0.46462804079055786,jpeg,0.44697830080986023,0.0,1.0,9.996763618898435e-10,0.9901649346575141
6b4387694d525dc741e60d8d3655ec06abeceb2cf036f3bc38d8393f8a6118ba,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/313.jpg,cifake,cifake,unknown,1,repost_aggressive,Aggressive Repost,-19.961231231689453,-9.207284927368164,2.1426311835881506e-09,0.00999061856418848,0.1071704775094986,0,0,False,False,False,False,0.9900093814358115,6.523183382345366e-11,0.20725731551647186,0.20725731545124004,0.6033943295478821,0.39660564064979553,jpeg,0.699451208114624,0.0,1.0,0.9873317009704329,0.9900093814358115
52ce8b1a7958a824baf3d325ff845179a68869e7522be993bd9b42aa3411ed93,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/53 (4).jpg,cifake,cifake,unknown,1,repost_extreme,Extreme Repost,-19.95024871826172,-9.195028305053711,2.166292256688962e-09,0.010015659965574741,0.10744080692529678,0,0,False,False,False,False,0.9899843400344253,2.0315606974463662e-09,0.030071938410401344,0.030071936378840647,0.5177213549613953,0.48227861523628235,jpeg,0.7191566824913025,0.0,1.0,0.3277348412744015,0.9899843400344253
0a9048eee525e3e2bb5addfbc77bb56c9e4b5feac406e1df51a4ce866c387298,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/408 (10).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-19.882755279541016,-9.491378784179688,2.317549929742313e-09,0.010170930065214634,0.10107040405273438,0,0,False,False,False,False,0.9898290699347854,4.989012133103932e-13,0.19515708088874817,0.19515708088824926,0.5995943546295166,0.4004056751728058,jpeg,0.8078028559684753,0.0,1.0,0.96545118644883,0.9898290699347854
a21fe8c796e47e3cdebc78de93e66d72341ae7cc34e6de5ee5befb2fd66e0026,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/953 (8).jpg,cifake,cifake,unknown,1,filtered_repost,Filtered Repost,-19.829246520996094,-9.365898132324219,2.4449371416324084e-09,0.010295713320374489,0.10372581332921982,0,0,False,False,False,False,0.9897042866796255,7.617850794616743e-12,0.20067188143730164,0.20067188142968378,0.6032516956329346,0.39674827456474304,jpeg,0.8007341027259827,0.0,1.0,9.996763618898435e-10,0.9897042866796255
7c54fd7a046e72dffc576eb73750767b87efb3f1c064785e51cdfdd5a9277239,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/433 (4).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-19.821834564208984,-9.152373313903809,2.4631261474894472e-09,0.010313117876648903,0.10838630050420761,0,0,False,False,False,False,0.9896868821233511,2.625080153251247e-10,0.11455798149108887,0.11455798122858085,0.5531425476074219,0.4468574523925781,jpeg,0.7268807888031006,0.0,1.0,1.5079317369347133e-06,0.9896868821233511
3742945537ca69c49002bf73457238d3c3f697c58995b7e15e91fdbcae129685,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/999 (4).jpg,cifake,cifake,unknown,1,full_laundering,Full Laundering,-19.788066864013672,-9.377041816711426,2.5477204790291808e-09,0.010392781347036362,0.1034875214099884,0,0,False,False,False,False,0.9896072186529636,8.63421764640826e-11,0.24618925154209137,0.2461892514557492,0.6271744966506958,0.3728254735469818,jpeg,0.7204650044441223,0.0,1.0,0.9925317696807144,0.9896072186529636
d3d12065ce264a600af287c03a8d11cd9a5891e2db9e95e79d36a9e8128b59ba,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/48 (6).jpg,cifake,cifake,unknown,1,repost_mild,Mild Repost,-19.773704528808594,-8.85237979888916,2.5845756645992424e-09,0.010426846332848072,0.11524423956871033,0,0,False,False,False,False,0.9895731536671519,9.04983088467759e-10,0.05101083219051361,0.05101083128553052,0.5240387320518494,0.47596126794815063,jpeg,0.5953565239906311,0.0,1.0,1.1598683660696456e-10,0.9895731536671519
3ac815c7e268f892e896029d10ccd9aac5bf026b3cea455482ffd9aa27da68d9,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/421.jpg,cifake,cifake,unknown,1,repost_aggressive,Aggressive Repost,-19.74744415283203,-9.159619331359863,2.6533464314582034e-09,0.010489418171346188,0.10822516679763794,0,0,False,False,False,False,0.9895105818286538,8.802309575672851e-12,0.16786424815654755,0.16786424814774523,0.5835623741149902,0.4164375960826874,jpeg,0.45092546939849854,0.0,1.0,0.000695142977753138,0.9895105818286538
3c56903d1436fade51763a91f36a97ddb6fe7cd6143ca71d0c394565bbc03675,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/186 (8).jpg,cifake,cifake,unknown,1,filtered_repost,Filtered Repost,-19.669097900390625,-8.959672927856445,2.8695867904104944e-09,0.01067831739783287,0.11274917423725128,0,0,False,False,False,False,0.9893216826021671,4.442142140237415e-11,0.05045622959733009,0.05045622955290867,0.5250819325447083,0.47491809725761414,jpeg,0.5618449449539185,0.0,1.0,0.12968940306324966,0.9893216826021671
d1867c0a7b3ad34c7194e3b9a2200499ea7a33b100459beb0cbd556a40264026,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/365 (2).jpg,cifake,cifake,unknown,1,repost_extreme,Extreme Repost,-19.65963363647461,-9.20080852508545,2.8968738519097315e-09,0.010701362043619156,0.10731324553489685,0,0,False,False,False,False,0.9892986379563808,3.1203843762345196e-12,0.18404459953308105,0.18404459952996066,0.592215359210968,0.407784640789032,jpeg,0.5300069451332092,0.0,1.0,0.006890713875023613,0.9892986379563808
d47cd0c04aff9bdc09fd943dc0087c622e163b276bd7de468610b0a92d02e752,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/965 (6).jpg,cifake,cifake,unknown,1,repost_aggressive,Aggressive Repost,-19.658016204833984,-9.226791381835938,2.901563211921143e-09,0.010705306194722652,0.10674148052930832,0,0,False,False,False,False,0.9892946938052773,4.937167862040237e-12,0.16358812153339386,0.1635881215284567,0.5812018513679504,0.41879814863204956,jpeg,0.7088695168495178,0.0,1.0,0.7824443225731059,0.9892946938052773
