content_hash,image_path,dataset,source,generator,label,condition_key,condition_name,logit,base_logit,raw_pred,pred,base_pred,prediction,base_prediction,correct,base_correct,gate_helped,gate_hurt,confidence,semantic_pred,forensic_pred,branch_disagreement,semantic_weight,forensic_weight,predicted_corruption,predicted_severity,attention_entropy,max_tile_attention,reliability,wrong_confidence
f33bb37a5ad08ad141816493eb8b3ddc6bc45768ee33fc6b803fe4c65f54f18b,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006235_f33bb37a5ad0.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-14.483230590820312,-0.7912490367889404,5.128762836648093e-07,0.03439778834581375,0.45457932353019714,0,0,False,False,False,False,0.9656022116541862,0.001210888265632093,0.9794771671295166,0.9782662788638845,0.9964346885681152,0.0035653095692396164,jpeg,0.4608197510242462,0.9964497685432434,0.1902451515197754,0.004370097986476238,0.9656022116541862
7160c576c50db2b367dbc2a4b2edf96870df547d7ced2921428cb9857df6c284,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006441_7160c576c50d.png,sid_set,sid_set,flux,1,noise_recompress,Noise + JPEG,-14.192943572998047,-2.9652411937713623,6.856187155790394e-07,0.03668822720646858,0.33564871549606323,0,0,False,False,False,False,0.9633117727935314,0.04832736402750015,0.003932612016797066,0.04439475201070309,0.5028324723243713,0.49716752767562866,noise,0.656482994556427,0.9921498894691467,0.2194087952375412,0.9876044243106473,0.9633117727935314
10ddf7bcc7479f0e9c991fddb56450907eb2cb4fd3186738b16b1aef1df515bb,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_003061_10ddf7bcc747.png,sid_set,sid_set,flux,1,noise_recompress,Noise + JPEG,-14.127288818359375,-2.939605236053467,7.32143348614045e-07,0.037226252257823944,0.33696621656417847,0,0,False,False,False,False,0.9627737477421761,0.0011564267333596945,0.013719376176595688,0.012562949443235993,0.5137950778007507,0.48620492219924927,noise,0.6188443899154663,0.9914538264274597,0.21311432123184204,5.427119394926814e-14,0.9627737477421761
bb5cfeb416f642fd261ddc6254494bec30c92e62e06b0d064b3eb3924331b8e8,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007658_bb5cfeb416f6.png,sid_set,sid_set,flux,1,noise_recompress,Noise + JPEG,-14.00648307800293,-4.705200672149658,8.261546327048563e-07,0.0382361076772213,0.2528685927391052,0,0,False,False,False,False,0.9617638923227787,1.7752188796293922e-05,0.012204424478113651,0.012186672289317357,0.5104565620422363,0.48954349756240845,jpeg,0.48835068941116333,0.9927528500556946,0.19448135793209076,0.10240888221399366,0.9617638923227787
4b1162a27bf264acbe303b4e46455cda59635165f182e23b555ab1f647a6d21d,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_008352_4b1162a27bf2.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-13.551007270812988,0.231711283326149,1.302782038692385e-06,0.042285092175006866,0.5133346915245056,0,1,False,True,False,True,0.9577149078249931,0.00011948514293180779,0.9879270195960999,0.987807534453168,0.9991952776908875,0.0008047743467614055,jpeg,0.7342955470085144,0.9988710880279541,0.175491601228714,0.00012907916444330735,0.9577149078249931
bb3709341771dc7b440d19f186e2f673963545566f78d7aef4698838abfb11db,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_004826_bb3709341771.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-13.16392707824707,0.6537752747535706,1.9185727069270797e-06,0.04604529216885567,0.5375620126724243,0,1,False,True,False,True,0.9539547078311443,0.0024909984786063433,0.981230616569519,0.9787396180909127,0.9993972778320312,0.000602687185164541,resize,0.839236855506897,0.9917709231376648,0.20085956156253815,1.080271957304729e-10,0.9539547078311443
6e3a461667817f8ce4bb43f8feec3f78f3a662edf96906f4669e0ff7d4afabb2,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/1eca17874dbf5e85_6e3a46166781.jpg,sid_set,openimages_v7,none,0,filtered_repost,Filtered Repost,12.555320739746094,4.892448902130127,0.9999964237213135,0.9473927021026611,0.7551896572113037,1,1,False,False,False,False,0.9473927021026611,0.9989670515060425,0.3856280446052551,0.6133390069007874,0.8211349844932556,0.178864985704422,jpeg,0.588163435459137,0.9825807809829712,0.2550113797187805,1.960399575409657e-06,0.9473927021026611
df5ce12b5674274c31dee4531040bddefa7f94f473aa890a386a99cfdf6d78f8,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007059_df5ce12b5674.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-12.430126190185547,1.4061824083328247,3.996345640189247e-06,0.054062630981206894,0.5802434682846069,0,1,False,True,False,True,0.9459373690187931,0.00022539484780281782,0.9897975921630859,0.9895721973152831,0.9970212578773499,0.002978686476126313,jpeg,0.7004708051681519,0.9943469166755676,0.19292543828487396,4.263664465043456e-06,0.9459373690187931
a9eaa297e6e86d4b73af44085a100ce819e17b6ab7002c9a61240d314510c9db,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_008469_a9eaa297e6e8.png,sid_set,sid_set,flux,1,noise_recompress,Noise + JPEG,-12.386741638183594,-1.509352684020996,4.173540673946263e-06,0.054575759917497635,0.41398197412490845,0,0,False,False,False,False,0.9454242400825024,0.0038215522654354572,0.03152982518076897,0.02770827291533351,0.5218368768692017,0.4781631529331207,noise,0.5660238862037659,0.9961675405502319,0.19112607836723328,0.006128349652331009,0.9454242400825024
30072ac2a18029307d4db14098537340025658143df7e5b2108e71c9c22e785a,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006172_30072ac2a180.png,sid_set,sid_set,flux,1,filtered_repost,Filtered Repost,-12.181610107421875,0.6451860070228577,5.123794835526496e-06,0.05706468224525452,0.5370703339576721,0,1,False,True,False,True,0.9429353177547455,0.001450094860047102,0.9887825846672058,0.9873324898071587,0.9987667798995972,0.0012332686455920339,jpeg,0.5977831482887268,0.9994282126426697,0.17606361210346222,9.155952798977595e-14,0.9429353177547455
f33bb37a5ad08ad141816493eb8b3ddc6bc45768ee33fc6b803fe4c65f54f18b,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006235_f33bb37a5ad0.png,sid_set,sid_set,flux,1,repost_extreme,Extreme Repost,-12.176104545593262,-0.20833709836006165,5.152081939741038e-06,0.057132937014102936,0.4880099594593048,0,0,False,False,False,False,0.9428670629858971,0.0041033183224499226,0.9688172936439514,0.9647139753215015,0.993039071559906,0.006960926577448845,jpeg,0.45609501004219055,0.9901441931724548,0.21989662945270538,0.004370097986476238,0.9428670629858971
941abc998b8d1240818fe8e05bcafb9acccb8a16ac147d4602c7f777a84872d0,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_003635_941abc998b8d.png,sid_set,sid_set,flux,1,filtered_repost,Filtered Repost,-12.157760620117188,0.3499801456928253,5.247462468105368e-06,0.05736088380217552,0.5201348066329956,0,1,False,True,False,True,0.9426391161978245,0.0013271308271214366,0.9452312588691711,0.9439041280420497,0.9941950440406799,0.005804980639368296,jpeg,0.6479331851005554,0.9631388783454895,0.2375638335943222,0.004129744024846917,0.9426391161978245
c6047d583ca17cd9112d5182825f3f3765491598ad63695fb0e93fc0d1739d6e,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007179_c6047d583ca1.png,sid_set,sid_set,flux,1,filtered_repost,Filtered Repost,-11.994970321655273,1.5098830461502075,6.175155704113422e-06,0.05942152440547943,0.5860475897789001,0,1,False,True,False,True,0.9405784755945206,0.00028448158991523087,0.984034538269043,0.9837500566791277,0.9986805319786072,0.0013195103965699673,jpeg,0.7250532507896423,0.9904375672340393,0.2102161943912506,3.476788287658499e-08,0.9405784755945206
30072ac2a18029307d4db14098537340025658143df7e5b2108e71c9c22e785a,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006172_30072ac2a180.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-11.952859878540039,0.6746558547019958,6.440745437430451e-06,0.05996575206518173,0.5387569069862366,0,1,False,True,False,True,0.9400342479348183,0.0018424270674586296,0.9888691902160645,0.9870267631486058,0.9989578723907471,0.0010421675397083163,jpeg,0.6274287700653076,0.9990736246109009,0.18069079518318176,9.155952798977595e-14,0.9400342479348183
bb3709341771dc7b440d19f186e2f673963545566f78d7aef4698838abfb11db,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_004826_bb3709341771.png,sid_set,sid_set,flux,1,blur_recompress,Blur + Resize + JPEG,-11.89992904663086,0.9455775618553162,6.790840870962711e-06,0.060656461864709854,0.5542157292366028,0,1,False,True,False,True,0.9393435381352901,0.014390618540346622,0.9659842252731323,0.9515936067327857,0.9990239143371582,0.0009760467219166458,resize,0.8542448282241821,0.9743938446044922,0.22134943306446075,1.080271957304729e-10,0.9393435381352901
55704bc6c5e997e8852f7e4931f6ad365236df80d1760d0f271cc0699fdaf9fa,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_009624_55704bc6c5e9.png,sid_set,sid_set,flux,1,noise_recompress,Noise + JPEG,-11.879155158996582,-2.5970089435577393,6.933386885066284e-06,0.0609295591711998,0.3548104166984558,0,0,False,False,False,False,0.9390704408288002,0.004523237235844135,0.012455165386199951,0.007931928150355816,0.5107539296150208,0.48924604058265686,jpeg,0.42014044523239136,0.9888885021209717,0.229102224111557,0.007418940698651194,0.9390704408288002
941abc998b8d1240818fe8e05bcafb9acccb8a16ac147d4602c7f777a84872d0,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_003635_941abc998b8d.png,sid_set,sid_set,flux,1,repost_aggressive,Aggressive Repost,-11.644492149353027,0.6221279501914978,8.767130566411652e-06,0.0640953853726387,0.5357500910758972,0,1,False,True,False,True,0.9359046146273613,0.002206207485869527,0.9671526551246643,0.9649464476387948,0.9965044260025024,0.0034955914597958326,jpeg,0.6817275285720825,0.9674720764160156,0.22175873816013336,0.004129744024846917,0.9359046146273613
c6047d583ca17cd9112d5182825f3f3765491598ad63695fb0e93fc0d1739d6e,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007179_c6047d583ca1.png,sid_set,sid_set,flux,1,repost_aggressive,Aggressive Repost,-11.533187866210938,1.6790385246276855,9.799318831937853e-06,0.06565001606941223,0.5954635143280029,0,1,False,True,False,True,0.9343499839305878,0.0006062669563107193,0.9834739565849304,0.9828676896286197,0.9983338713645935,0.0016661729896441102,jpeg,0.7151596546173096,0.9981995224952698,0.1949877142906189,3.476788287658499e-08,0.9343499839305878
30072ac2a18029307d4db14098537340025658143df7e5b2108e71c9c22e785a,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006172_30072ac2a180.png,sid_set,sid_set,flux,1,repost_extreme,Extreme Repost,-11.48383903503418,1.0327715873718262,1.029502982419217e-05,0.06635044515132904,0.5591702461242676,0,1,False,True,False,True,0.933649554848671,0.004370649345219135,0.9897683262825012,0.9853976769372821,0.9988804459571838,0.0011195708066225052,jpeg,0.6438316702842712,0.9995126724243164,0.17760035395622253,9.155952798977595e-14,0.933649554848671
bb3709341771dc7b440d19f186e2f673963545566f78d7aef4698838abfb11db,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_004826_bb3709341771.png,sid_set,sid_set,flux,1,repost_aggressive,Aggressive Repost,-11.420564651489258,1.2008745670318604,1.0967484740831424e-05,0.06725868582725525,0.5686882138252258,0,1,False,True,False,True,0.9327413141727448,0.020452560856938362,0.9735143780708313,0.9530618172138929,0.999026894569397,0.0009730707388371229,resize,0.8348884582519531,0.9804936647415161,0.22153685986995697,1.080271957304729e-10,0.9327413141727448
df5ce12b5674274c31dee4531040bddefa7f94f473aa890a386a99cfdf6d78f8,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007059_df5ce12b5674.png,sid_set,sid_set,flux,1,repost_extreme,Extreme Repost,-11.198479652404785,1.791103720664978,1.3694813787878957e-05,0.0705384910106659,0.6016635298728943,0,1,False,True,False,True,0.9294615089893341,0.00126611755695194,0.9882194995880127,0.9869533820310608,0.9952379465103149,0.004762065596878529,jpeg,0.6977035403251648,0.987223744392395,0.2000364363193512,4.263664465043456e-06,0.9294615089893341
bfed95def4dd889e3a4a518878718a6384d93ad29023886254083e24fc0b6acd,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_005796_bfed95def4dd.png,sid_set,sid_set,flux,1,repost_extreme,Extreme Repost,-10.969779014587402,0.6396908164024353,1.721385160635691e-05,0.07406996935606003,0.5367557406425476,0,1,False,True,False,True,0.92593003064394,0.0006347899907268584,0.9590467214584351,0.9584119314677082,0.9968711733818054,0.0031288079917430878,jpeg,0.6232548356056213,0.9725524187088013,0.21812953054904938,0.8781775612163424,0.92593003064394
dbaebaabb03eb5a4beb4818c34c145d01b078bddd76588b639da8f3aef6d9b1c,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006454_dbaebaabb03e.png,sid_set,sid_set,flux,1,noise_recompress,Noise + JPEG,-10.803431510925293,-2.255617380142212,2.0329211110947654e-05,0.07674004882574081,0.3730030059814453,0,0,False,False,False,False,0.9232599511742592,0.22436074912548065,0.0023578181862831116,0.22200293093919754,0.5001987814903259,0.4998011887073517,jpeg,0.5073291063308716,0.9902018308639526,0.21124209463596344,3.1995741355207385e-14,0.9232599511742592
3ddde78f65bfac59de6fb40061c1538c2fdd9d6e4f216d45e214107b06618542,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_000816_3ddde78f65bf.png,sid_set,sid_set,flux,1,repost_extreme,Extreme Repost,-10.19791030883789,0.7074105739593506,3.724668567883782e-05,0.08721962571144104,0.5406304597854614,0,1,False,True,False,True,0.912780374288559,8.715473813936114e-05,0.9862146973609924,0.9861275426228531,0.9986479878425598,0.0013520888751372695,jpeg,0.5808964967727661,0.990009069442749,0.1945025473833084,0.9448744969539379,0.912780374288559
4a0d599c81f3ac346ac9c66b6d89ecc8256cd79870e26fb18d10e94520024d91,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_003725_4a0d599c81f3.png,sid_set,sid_set,flux,1,filtered_repost,Filtered Repost,-10.019007682800293,0.6589452028274536,4.4543146941578016e-05,0.09055527299642563,0.5378578901290894,0,1,False,True,False,True,0.9094447270035744,0.04501752182841301,0.41361090540885925,0.36859338358044624,0.7268512845039368,0.27314871549606323,blur,0.6860849261283875,0.9578970670700073,0.3221786618232727,1.4663359995321991e-06,0.9094447270035744
dbaebaabb03eb5a4beb4818c34c145d01b078bddd76588b639da8f3aef6d9b1c,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006454_dbaebaabb03e.png,sid_set,sid_set,flux,1,repost_extreme,Extreme Repost,-9.34133529663086,1.5081357955932617,8.771453576628119e-05,0.10425277054309845,0.5859500169754028,0,1,False,True,False,True,0.8957472294569016,0.004164034966379404,0.9641379117965698,0.9599738768301904,0.9920390844345093,0.007960940711200237,jpeg,0.6652240753173828,0.9755294322967529,0.2118833363056183,3.1995741355207385e-14,0.8957472294569016
31ad9a82570ccb71a0a5a81d92bb221435cfa52e94e0c02da576034424bbb71e,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007780_31ad9a82570c.png,sid_set,sid_set,flux,1,noise_recompress,Noise + JPEG,-9.301678657531738,-1.5125560760498047,9.126256190938875e-05,0.10510854423046112,0.4138031005859375,0,0,False,False,False,False,0.8948914557695389,0.011682587675750256,0.004617900121957064,0.007064687553793192,0.504005491733551,0.4959944784641266,noise,0.49097222089767456,0.9961487054824829,0.20130808651447296,0.0016321832431071958,0.8948914557695389
30072ac2a18029307d4db14098537340025658143df7e5b2108e71c9c22e785a,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006172_30072ac2a180.png,sid_set,sid_set,flux,1,repost_aggressive,Aggressive Repost,-9.268607139587402,1.7808202505111694,9.433092054678127e-05,0.10582692921161652,0.6010958552360535,0,1,False,True,False,True,0.8941730707883835,0.010434770956635475,0.9890873432159424,0.9786525722593069,0.9985685348510742,0.0014314771397039294,jpeg,0.634152889251709,0.9993841648101807,0.17698384821414948,9.155952798977595e-14,0.8941730707883835
c6047d583ca17cd9112d5182825f3f3765491598ad63695fb0e93fc0d1739d6e,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007179_c6047d583ca1.png,sid_set,sid_set,flux,1,repost_extreme,Extreme Repost,-9.102638244628906,2.587329387664795,0.00011135919339722022,0.10949792712926865,0.6446791887283325,0,1,False,True,False,True,0.8905020728707314,0.00329593219794333,0.987946093082428,0.9846501608844846,0.9980066418647766,0.001993363257497549,jpeg,0.7067245841026306,0.9988644123077393,0.17572352290153503,3.476788287658499e-08,0.8905020728707314
c6047d583ca17cd9112d5182825f3f3765491598ad63695fb0e93fc0d1739d6e,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007179_c6047d583ca1.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-9.05921459197998,2.5837748050689697,0.00011630076915025711,0.11047662794589996,0.6444917321205139,0,1,False,True,False,True,0.8895233720541,0.0028319491539150476,0.9893538951873779,0.9865219460334629,0.9984846711158752,0.001515395357273519,jpeg,0.7127476334571838,0.9995613098144531,0.17805738747119904,3.476788287658499e-08,0.8895233720541
3b8877bb1755541e3db529a902f5f7f6203849a7da76882aeb1f70436d3ea959,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_005210_3b8877bb1755.png,sid_set,sid_set,flux,1,noise_recompress,Noise + JPEG,-8.860601425170898,-2.078436851501465,0.00014184959582053125,0.11505136638879776,0.3825923502445221,0,0,False,False,False,False,0.8849486336112022,0.00890258513391018,0.002995113143697381,0.005907471990212798,0.502457320690155,0.49754267930984497,jpeg,0.2963789701461792,0.9925252795219421,0.20748262107372284,0.9905498178082098,0.8849486336112022
6e3a461667817f8ce4bb43f8feec3f78f3a662edf96906f4669e0ff7d4afabb2,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/1eca17874dbf5e85_6e3a46166781.jpg,sid_set,openimages_v7,none,0,repost_aggressive,Aggressive Repost,8.53709888458252,3.1665995121002197,0.9998039603233337,0.8771446347236633,0.6746096014976501,1,1,False,False,False,False,0.8771446347236633,0.9668073058128357,0.2979544997215271,0.6688528060913086,0.7164896726608276,0.28351032733917236,jpeg,0.49159854650497437,0.9870391488075256,0.24390313029289246,1.960399575409657e-06,0.8771446347236633
30072ac2a18029307d4db14098537340025658143df7e5b2108e71c9c22e785a,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006172_30072ac2a180.png,sid_set,sid_set,flux,1,blur_recompress,Blur + Resize + JPEG,-8.477499008178711,2.3395161628723145,0.0002080552076222375,0.12434178590774536,0.6315036416053772,0,1,False,True,False,True,0.8756582140922546,0.02613379992544651,0.9902976155281067,0.9641638156026602,0.9985852241516113,0.0014147937763482332,jpeg,0.7048015594482422,0.9992491602897644,0.17440536618232727,9.155952798977595e-14,0.8756582140922546
dbaebaabb03eb5a4beb4818c34c145d01b078bddd76588b639da8f3aef6d9b1c,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006454_dbaebaabb03e.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-8.340612411499023,1.8517889976501465,0.00023856923507992178,0.12781433761119843,0.6050074696540833,0,1,False,True,False,True,0.8721856623888016,0.005811098963022232,0.9637713432312012,0.9579602442681789,0.9907688498497009,0.009231207892298698,jpeg,0.6542990207672119,0.9757418632507324,0.22028875350952148,3.1995741355207385e-14,0.8721856623888016
b3d13ed549aceb9992d3cdcf4a8eb7392f325afd346a17023c59287186923956,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_009350_b3d13ed549ac.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-8.327071189880371,-1.8678367137908936,0.00024182091874536127,0.12816229462623596,0.3941098749637604,0,0,False,False,False,False,0.871837705373764,9.077915308353113e-08,0.9753977656364441,0.975397674857291,0.99798583984375,0.0020141368731856346,jpeg,0.5313496589660645,0.9881842136383057,0.19194458425045013,0.8137405942918581,0.871837705373764
3994375b0595ce1dfd8ed33b0c3c9f35c2d67203e95b26d1a0b63106051566fd,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_001812_3994375b0595.png,sid_set,sid_set,flux,1,full_laundering,Full Laundering,-8.270186424255371,-1.2273099422454834,0.0002559720305725932,0.12963294982910156,0.4298194944858551,0,0,False,False,False,False,0.8703670501708984,1.6984412809506466e-07,0.9900643229484558,0.9900641531043277,0.9987671375274658,0.00123286759480834,jpeg,0.5720919370651245,0.9995555877685547,0.1734073907136917,0.002140227781624186,0.8703670501708984
