confidence,mean_probe_confidence,probe_std,probe_max_shift,probe_flip_rate,branch_disagreement,gate_entropy,predicted_severity,attention_entropy,content_hash,robust_correct,reliability
0.9987022012551828,0.9970310456329529,0.0018884017295359044,0.0047108443165114755,0.0,0.004693806171417236,0.9999944546846826,0.8683633804321289,0.0,00e64db36a1a071e22909224f6f69f27b47c07a89036f927d8636e34d38484ed,1,0.9938418559250164
0.9987141821978455,0.9991422497938468,0.00048822549800054375,0.0012567023339875856,0.0,0.0450697392222447,0.998456024249192,0.35533711314201355,0.9927801489830017,00f27c16851fcef5c6f4e808d358f45a31f2aae40363f4ff4d704879d4ef6266,1,0.9971678593326723
0.9915393609473891,0.9856579509910462,0.006553795749836509,0.018962611263032336,0.0,0.0610349178314209,0.9966423786854005,0.7584940791130066,0.9478597044944763,00fc6430494caaded997fb1ffc7d55009b048b0cd9233c2a0fa9cb4ec9fc436a,1,0.9952294605727736
0.9969479323714725,0.9942715791178186,0.003076638675001698,0.006576863095025143,0.0,0.05426305532455444,0.9973340468410885,0.9145264029502869,0.0,01061a51e52855f3acedc6295c0d0fcf7899551e6a296be6dbaa2f422bff79f9,1,0.9929886119525448
0.9999873136443598,0.9999930932007061,3.68958371979279e-06,1.1664970173425282e-05,0.0,0.004881111904978737,0.9999517939871162,0.3573422431945801,0.9946455359458923,010b2b44230c560940484dac5f6d3957fe66d2b7536b67a6710e2042397682e8,1,0.9973380939321775
0.9922346647710762,0.9709346392500174,0.03662352075146428,0.10407067690291028,0.0,0.03641706705093384,0.9988526076243229,0.9467005729675293,0.0,012170aad54fdcb05aafa4f71be8dd432fd3034fae35e50851de834ab85e8d1c,1,0.9827947619319156
0.9961941065857708,0.9951946062654883,0.0015087661185754454,0.003764764461086312,0.0,0.05658048391342163,0.9969205484646086,0.6720528602600098,0.9860859513282776,012cfbc5c708d163df6757fc9b5ba42b2acfb0e89fe23e8679d610a7df8d3959,1,0.9964851534082694
0.9674745524212716,0.9773815000130249,0.021094990038777413,0.03817536576782299,0.0,0.0053253173828125,0.9999755006830959,0.9437421560287476,0.0,015c5d00f5f9ddfe972ab5bf61009cb0e4f30950cb664c3cf89c9262e0d4afe7,1,0.9842726249981307
0.9905445357965098,0.9735104096187861,0.017317623234178077,0.05002632166691437,0.0,0.17693366110320385,0.9762617551614007,0.21164606511592865,0.0,015d94fb43920587d9c1329f3cee43df7d18831fcfa647555da6b124f2f49020,1,0.9890266236321597
0.9371107343174638,0.9412764980188948,0.06031884754884567,0.12029353536119469,0.0,0.08977615833282471,0.9926853165188049,0.9192050099372864,0.0,016414316ac16db9bd866579719d4f28bccaf779b4b5bbb88be9c936408b7c81,1,0.9300932528254454
0.9953872610504417,0.9954451089904749,0.0011697971822352286,0.0020601509969453424,0.0,0.02543163299560547,0.9994954180466681,0.6366143226623535,0.9832025170326233,016a4b0ed117c2131965e2c8d7cc22a0952e742e3e9b99a705a492f5716ac2d2,1,0.9966117509750756
0.9953562683981997,0.9924396050924245,0.0028865394679566192,0.00891690343758983,0.0,0.005649321241831453,0.9999161739493296,0.5353987216949463,0.0,016d5ba603489b02030b63c4f5cd16f85480c1ab469063159880c1f4eca681b9,1,0.9938941886869876
0.9999881280693975,0.999980003239945,1.9470856433557226e-05,5.023702161844976e-05,0.0,0.04308494180440903,0.9983526978204347,0.4577755928039551,0.9927935004234314,0178d68fbe13413b20c1d857c8c54a6133ac78ebee077974258ff1580bfa9a8c,1,0.9971594905366095
0.9999853272255085,0.9999833451951431,1.3987451148454945e-05,3.282104075514079e-05,0.0,0.007782203610869239,0.9998511188758974,0.6249040961265564,0.9992374777793884,01a89dcd1d999b6a8569dd3d4b1cbc4015f1e98b6aedbb19dc92ea16de97f92d,1,0.997083462656828
0.9961807043794771,0.9945172741101818,0.0013401485246437813,0.00436598214462995,0.0,0.006845197173008466,0.9998849170450216,0.6287587881088257,0.0,01dc62ef2fd04b8ac0adac8d3e8424541eb80316306298703361f7a4280931c5,1,0.9940599427849105
0.9828949005897246,0.9496503767578837,0.06403279202261833,0.15922718641370326,0.0,0.011384060198906809,0.9996103474896875,0.5384059548377991,0.9955698847770691,01e80e4b6f8720ea49ada9b5ccc61db3611777974b6c3f33d10f0eda475fc157,1,0.980322673207808
0.8888802081618546,0.8355445741168169,0.12204357719866898,0.27253353460611446,0.0,0.8760418185484014,0.14473698888093545,0.30358895659446716,0.0,01fe45dcf3cd85d7b2af3c107433f55ad6b3de098e23f97da2b259781f74ba56,0,0.07475608811071906
0.9949363580928747,0.983909683790355,0.015285023845413161,0.03805697179063807,0.0,0.019358307122186322,0.9994451587876475,0.5882442593574524,0.0,021eb5f0799bc97488f1ed0c834fed9050986e35e88c25b91a8540a660f8ad1f,1,0.9912119009671555
0.9860646014016256,0.9775692744244671,0.010331021536587312,0.031629718984738986,0.0,0.02558523416519165,0.9993585566386634,0.672877848148346,0.9604654908180237,0220cfee8b341cc070badd9fe5beae6372e3d885eefa63d7c6878234ec54df2b,1,0.9944636800420944
0.9913760075352884,0.9915904549316253,0.0019476234627982313,0.0033450070116837205,0.0,0.05937230587005615,0.9970096930277278,0.6313813328742981,0.9664217233657837,0222ffcfe6441b92f463a5d866dff2046b338826acddf01261ef62d701edb790,1,0.9961080270702671
0.9826893137797766,0.8206328094210289,0.25424636921505106,0.6826320499768441,0.2857142857142857,0.024885952472686768,0.9995812068554143,0.9199791550636292,0.0,025596fdcc87416d4211cbcb09e2812be31c4ebd568f366474924c0e28d03aba,0,2.0145089398676593e-06
0.9993648034809317,0.9988586628367508,0.0011580760493752442,0.003193346974896315,0.0,0.022402307018537918,0.9993548303379222,0.3523085117340088,0.9964789152145386,02748a7ea7f4b4c86e6af44b003fe6e3f019a88377fa69a53a9b8be93f443daf,1,0.9972001975388451
0.9913063052824757,0.9788412373943532,0.01606230985104313,0.04697461804177505,0.0,0.16538888216018677,0.9809516784827135,0.9628320932388306,0.0,02ac566ea6530df096051450e8ca499a2216ce6b615ebbb4f76cb8a9125a8129,1,0.9873843588608944
0.9861394557549409,0.9810661621819909,0.012365992950926689,0.0339258937875411,0.0,0.9707844853393798,0.022773413903491812,0.5323917269706726,0.0,02d585647259bb84a5fb9dc9060748fd3f49b4ac803e324c35635d031a1f6c7b,1,0.869450258794267
0.725637465917623,0.6781048283298005,0.2034521272401914,0.6195962111202009,0.2857142857142857,0.537069708108902,0.7741007994412039,0.5543014407157898,0.9779374599456787,02e9130e9064cc645158737b41b995c57e9d5248b871320f65536daa17dcea77,0,6.98816909038362e-08
0.9922554677050525,0.9844797947656228,0.007627254002133447,0.019581007035641355,0.0,0.06874991208254017,0.99693489662463,0.5383395552635193,0.0,02ef7bbb349e9bc48de794b48f1bb21b3b5730b782e5bdcf0368def41a9093a2,1,0.9920267154797705
0.9910933034350253,0.9890217505353999,0.004961277639213753,0.013922358331620366,0.0,0.03562438488006592,0.9986707970600586,0.6639270186424255,0.9705461859703064,031378f617d3383f150e70a5acc122ef2974707bfef27abd3c227ab442525075,1,0.9958189619901057
0.9876371724951867,0.9845015817494923,0.0042863874648407345,0.01085150422445702,0.0,0.030493438243865967,0.999240762197815,0.6337682008743286,0.9616175293922424,0313ee66be89b89fb63bdbed84a751b60a7ac1909500f4a8b04978e01426bcb0,1,0.9955074897213468
0.9962713186890425,0.9890069986855352,0.013629967698564976,0.04013994855684019,0.0,0.9347190260887146,0.04520003964776205,0.40131524205207825,0.0,0316c05a5bc20b797111c45632ce546ed4f56fd86cbbcd1d580cc501c2e51f0f,1,0.8999651901868432
0.9948422790353905,0.9948787783658167,0.0007649720615621682,0.0013648255043031722,0.0,0.004098192788469517,0.9999590418404612,0.6592216491699219,0.0,0329e46a6dc77c374a286495e7f7c4811c8dae87b26b8e61f037c3c5e8a70108,1,0.994003164621747
0.9939593249757903,0.9921774828260315,0.0023506955719624256,0.006091392718786004,0.0,0.014351367950439453,0.9999783090941202,0.6423790454864502,0.996068000793457,032a060c17ba1315e0cdadddd2e9b8cc4887faffd40ef2cfcaafd92506b9bacf,1,0.9964021386708061
0.9999103213037343,0.999945750424202,4.1931945311314126e-05,8.951044865365072e-05,0.0,0.5855053067207334,0.6550137462092751,0.5047377943992615,0.9807125329971313,033be4bf495e1a894d1d6544ddeba6f964cfd2f842657c7b174ae7438e457c39,1,0.9911345977392825
0.9878599030128667,0.9856343456031906,0.003731557299142674,0.010113694267281037,0.0,0.06882166862487793,0.9965537974644033,0.694661557674408,0.971894383430481,034d524d1d37c28a6755d33cc9f4c60b110d3ec591b090e235d9c1f478746cdd,1,0.9954241206326571
0.997627284515171,0.9974125187973126,0.00036709518317024965,0.001048167437246894,0.0,0.01751154661178589,0.9998727570715097,0.7246034741401672,0.9906855225563049,03709f330703bbd5dab064fb3daafac2ea31b169a558f063b7266072bd793eba,1,0.9967548204316267
0.961354245231433,0.9447308042602244,0.045495253164779384,0.11273881190134212,0.0,0.13036790042042412,0.9890591356758456,0.6424092054367065,0.0,03747de396ed8d6420c6a0431f8fb870247ce3f7cca00ddc1db180eb74103794,1,0.9626218257929903
0.9961025593440596,0.9954408800366991,0.0010456885925861539,0.0026244626936429917,0.0,0.005381442606067226,0.9999248844318298,0.5459507703781128,0.0,0396bfdcdfca4744e8a5e41ea3c6b2799f96cd2e12a89a94ad3fddcef7240658,1,0.9943125831019158
0.9943287708799977,0.9967711074471518,0.0021452048494943667,0.005181460282747604,0.0,0.008167862077243626,0.9997816440170609,0.6253641843795776,0.9856547117233276,03d1a7c088a2f397413ef2910da570bed69db971505f470c3fa2dcc4632eb1f0,1,0.9966413960449594
0.9900265075124279,0.9829672495755719,0.009556179111452309,0.02322953556712322,0.0,0.045485246890472224,0.9983359870054359,0.47332659363746643,0.0,03de242e55b99822e9ea7f34e098deae2a7fce132d3e8f2d14a06f9bd5f9591f,1,0.9917337383808716
0.9832114553755705,0.9804100184584691,0.010215886379027402,0.02029227319506901,0.0,0.11286021825793746,0.9923076336364992,0.46954071521759033,0.0,03f0ea6aa7f9ca4170c785cbab0f9f3def9654b040e81181d0e222d673d68005,1,0.9901578108930911
0.9952582003988002,0.9944489681694592,0.000557531412995355,0.0015718434505965773,0.0,0.03003227710723877,0.999304052087389,0.7193841934204102,0.9771420359611511,03f340e432b5723bd7e3da8e363691ac9dc3fc4f2d2a2e17865bedd92af8463d,1,0.9964866217563406
0.9959287297020114,0.994942006781205,0.0014120345841775834,0.003661654578578477,0.0,0.023344755172729492,0.9997156841123052,0.7202373743057251,0.9728307127952576,04078452c7057d14193bb5bfb8d2dc1a29b58ba15d504c5f54bfe56579cec4f3,1,0.996486513218985
0.766953499820339,0.9064644284592914,0.07435478869446577,0.22015785553874626,0.0,0.5464654243551195,0.8116800238452299,0.5737392902374268,0.0,041e622b32602397b9761c39c330f9b4eddad62900c243870c9897c40a3fb123,1,0.46041995993006835
0.5012606521939895,0.7477311635684155,0.2773360625639074,0.4768750389521527,0.42857142857142855,0.9540317393839359,0.1475918607547859,0.24550777673721313,0.0,04314f7e4bba8e1d19d9107da3ca7002dcb91ebb5dec7516cb07211e851eabb7,0,1.1165113993788268e-12
0.9852778667539575,0.9651715543099267,0.03729283211289767,0.11031378632680167,0.0,0.02331012487411499,0.9990871258488063,0.65693199634552,0.9522795677185059,044bd76aeed93144813ce30fc3dcfee8133484a6173db55965e29c3f237ad560,1,0.9897523219625074
0.9999836812436698,0.9999929125754718,4.886465877473204e-06,1.5553992410262758e-05,0.0,0.35428526997566223,0.8985397161282803,0.5831894278526306,0.9933359026908875,045a3352f2e9dcb02c7424c58a8b0ee85fd3043cd06eab27fdafccc6cf8050ea,1,0.9954599065221335
0.9982019103630232,0.9966881389957142,0.0020853924467651697,0.006502405280263943,0.0,0.03892675042152335,0.9986029047756488,0.5954242944717407,0.0,046d3e810eccac61f528aff917eab498a1405943ffeefd6a66730c7dc72acbc5,1,0.9941858031962735
0.9932009769491315,0.9876672100186699,0.013764454851885854,0.03920423939156681,0.0,0.02845209836959839,0.9990986937754742,0.606257438659668,0.9841302633285522,04722d4456c9a7f34d7eca42e3f2433e80569f9a3226d335a76dd952231c09f3,1,0.9953191063254957
0.9918273550259925,0.9831205173123575,0.00972639578164093,0.021146254485312356,0.0,0.1402429193254373,0.9877563168255201,0.691540539264679,0.0,049a7dbbfaa01e3605ab9e6df7bb13cd217f0eca588b3af2ee33e6b558d9cb32,1,0.9903970863776517
0.7896548354468039,0.8665041934001542,0.2847917799753724,0.6781009849121385,0.14285714285714285,0.831172596255783,0.9449744060357477,0.4031205475330353,0.0,04b6ca3266358aa8c3e9f21e4d352ada13db614a460673ca38c6c1ae4f2c2e4c,0,5.193375482792284e-05
0.9565962568953575,0.9486990546234155,0.3201713929823897,0.9168182341170632,0.14285714285714285,0.012990308442567766,0.9996393736951794,0.4543223977088928,0.0,04bd2481d11ad9d9f917600bf86436bc865a427b1fc8c7f7e38612ab12b27285,0,0.001025980607400565
0.9971652449032149,0.9961081836848048,0.0009771467613310322,0.002434617960224039,0.0,0.027848362922668457,0.9992268632231148,0.7126072645187378,0.9652925729751587,04c06c02b292f107c4bafa084cc380621dbcf62a82a7ff484b63f25de3807857,1,0.9965840023325918
0.9962615174410692,0.9955634581274484,0.0009202434559510373,0.0019098800450028097,0.0,0.006791114807128906,0.9999991759334338,0.9761064648628235,0.0,04c8272940422eca26e3c1d1223bdda7454e60b6eeb53bd385ba31a04ec29ad7,1,0.9934379373416458
0.9989488122952375,0.9992267255602034,0.000401578876625621,0.0007723201570840087,0.0,0.0065429922910158755,0.9998929341368671,0.388280987739563,0.9953827857971191,04fd3baf4c1a7f5adb02e748435a7193f01c34b2321db728646a3368b48f0fd7,1,0.9972333810121345
0.9855677952597822,0.9803416438181848,0.00761302481264339,0.022734128926998415,0.0,0.36190465092625024,0.8770672508513785,0.5432596206665039,0.0,0504cb07a1f6f233df65a526d12e5ca2e9e08cc470fe9787855c03b3a46ecb82,1,0.9859685314023856
0.9950494067661483,0.9936903591524782,0.00175256359789413,0.00522369048078164,0.0,0.030512571334838867,0.999364648022798,0.6988682150840759,0.9762009978294373,0508544501c5e4be13e9093552659276a0580718e4f0d3f52e3422bbc0109cd9,1,0.9963970854006288
0.9941343307177739,0.9939301077531706,0.0008530332147137209,0.0015533579944494447,0.0,0.032164692878723145,0.9991135245017905,0.5437825918197632,0.9662147760391235,05090eaaa732259a3ab9d52dd85d1272f694ac47e635061d71b1015d55dbee84,1,0.9965826229833651
0.9965265837398304,0.9880171345509374,0.00873357083954763,0.026981235899004363,0.0,0.023695528507232666,0.9996322490966392,0.9323321580886841,0.0,0523e8a51c11c9845c0f3686df67217b10ae3f3b1912159e955d0e26d9b8976e,1,0.9918454399499879
0.9901995418637757,0.8866498443483575,0.20338047438585302,0.5926235936022353,0.14285714285714285,0.011141906480996912,0.9997524053280592,0.6317261457443237,0.0,05335e744eb6cc77d3e209eef178bf2ad14551e34ba4a80492035ccadc842b1f,0,0.004405472955838203
0.9938237303901595,0.9948898807429006,0.0012686609111605622,0.002893029823955781,0.0,0.014768163671596762,0.9995350879896377,0.5376678705215454,0.0,056354644aefd9abfaaf0f1b99f0733be239c6c9167df8c9c651f96e3b183103,1,0.9940966353235069
0.9839001192117518,0.9705047065059745,0.01851737194441532,0.05493198381657971,0.0,0.014354288578033447,0.9999416362133614,0.8785999417304993,0.0,05649587e1b6a14d5a1d9c93eb9a5a16bcd62dae5d14267015970ea8b97a4210,1,0.9868093124012766
0.9848297973619309,0.9899941212986689,0.0033896186375578334,0.00997214265227505,0.0,0.02779552787038142,0.998955153441914,0.35332155227661133,0.0,0574fbc3a266160f70529165d097de47663b87d952be6bd47080e270f29c266d,1,0.9932923312538563
0.9939726632602143,0.9879594837124045,0.00885729023595441,0.022801137451496256,0.0,0.015086174011230469,0.9999781996894336,0.9507718682289124,0.0,058b7fead8499d100002cdb6cd1c0aa9032072817ec8bfafc30a526dadeca650,1,0.9915442217923859
0.9690530420536478,0.9711295317690695,0.021196033312119174,0.04492698277725189,0.0,0.5042353866755659,0.760851870943269,0.40513715147972107,0.0,059eac53dc55ac90405080f34ecabd70828dd22157460b8f132df047ef7b5a63,1,0.9679198675846747
0.9856794762060872,0.9861543631778339,0.005304755108642865,0.009194138387577096,0.0,0.0436085350426975,0.9981205351090833,0.4362253248691559,0.9991268515586853,05aaba3fce88a78017e785fe980f18365dcd8e0b149596f4203279def2cc591d,1,0.9957433564705434
0.9999949024545892,0.9999946451480629,4.050499468387355e-06,9.374743245898175e-06,0.0,0.009038079530000687,0.9997987731148384,0.3872986435890198,0.9960370659828186,05c036281dcedfa06ce7ea5e0667303404350d0b94cba2f720f4d03d6ed130f2,1,0.9973046816167928
0.997090022529076,0.99644250289191,0.0009600845933895599,0.0025843206390296913,0.0,0.023913323879241943,0.9996264647044836,0.6885471940040588,0.9931448101997375,05ca966f22a3fe9bde970703faf28c5878eba0c8f012b97dfab89743fa92ac7a,1,0.9966926706181365
0.99567835255626,0.9949321398973082,0.0012891709470554487,0.0038177803531851406,0.0,0.026937544345855713,0.9994455642164682,0.6343044638633728,0.9935259222984314,05e8db1629bc309862410e3ba4d701e67cbea3d4be4ac38a279f344ccdce4a3c,1,0.996621532428265
0.9972356107866315,0.9978325051807231,0.0012436678384373226,0.002520755239344412,0.0,0.909350535408084,0.0594213710546486,0.5691594481468201,0.9799639582633972,05f1808b70391f6af5c69c912abedc776b80d01911b18dbced9167e5ef811640,1,0.9565153985876141
0.9916570402936838,0.9863105611457094,0.010033027589521746,0.02542870909046097,0.0,0.05332557109587325,0.9979051716198373,0.6192779541015625,0.0,05f591c059ece7a94705ecae44bc02964a81993762d015d4b12c414a0798766c,1,0.9917008082195748
0.9938283167071291,0.9877013148302881,0.006742435616293799,0.020851540487041964,0.0,0.17284172773361206,0.9831350427418428,0.9333798885345459,0.0,061bdd46ac6ec368b945263a6b461480bbe32d3dfdc3465430b854043f5ed3c1,1,0.9906935802744522
0.9953821990999284,0.9946062791501189,0.0009230781031429568,0.0022716962058594303,0.0,0.05915427207946777,0.9964938882103861,0.8036381602287292,0.9628673195838928,06446d401eb9b9560e2b795f63ea0ac73c90925a8fdabeadf635b7dcc7101b28,1,0.9962450149932817
0.9974762144024836,0.9968891788294395,0.0008654947424545849,0.002161689804338618,0.0,0.008409321308135986,0.9999999970439397,0.7914988994598389,0.0,06489ce0e370041b8419652624545697775beac2c228c343589389d7e6da0d7e,1,0.9940150756916618
0.9998786520934893,0.9998163602332116,0.00010868934109915279,0.00024684064478457796,0.0,0.02288465388119153,0.999379814062281,0.40544968843460083,0.9959440231323242,0651e9c766a759d995a659d28c4cda565e6df5e2e2c08832260d8dd1d91db244,1,0.9972454496728876
0.9931322774252663,0.9933540335926281,0.0020709031729135613,0.004257803893711625,0.0,0.09504852443330261,0.994465695652558,0.6654030084609985,0.0,065a2682f30b17c9d94abaf0d6df051e7699e43b1bfd575a04f05e0450475578,1,0.993142298356965
0.9920445066120105,0.9878277114139606,0.004074953663121406,0.012434964004585715,0.0,0.11371186375501467,0.9921264670829291,0.591625452041626,0.0,067c8a315eb062a29f570da6b921777bf607aef158e6fd556ee7399575a4ee5c,1,0.9924062562117832
0.9912998043950065,0.9869378194449456,0.0064310418388476955,0.01828756691208544,0.0,0.04547780752182007,0.9979260506959391,0.5050964951515198,0.9823367595672607,067ecdf688f0ba3cef69de052d83ef58f19f61679cd26da4d173b1705f32182d,1,0.9958338226312363
0.9976015705885352,0.9870832265279382,0.3339430279460037,0.9604551983998082,0.14285714285714285,0.007683992385864258,0.9999999799340671,0.9689690470695496,0.0,069438907b760246a14de302984db22b71dbcafd32df398bd3060c279fbb1750,0,0.0016657073521885966
0.9997921090954248,0.9998514231152298,5.463192918081128e-05,0.00012998047866621018,0.0,0.008161010144414824,0.9998404779455852,0.4107683598995209,0.9984549880027771,0697dcc9025f1de49a5b75ecaea7c7fff14f42ad1847d3e855e9626a8dc299e5,1,0.9972759654928874
0.943520639895811,0.9221063837821531,0.026197013439729494,0.0511694452040099,0.0,0.8968066424131393,0.06652158806752308,0.8891939520835876,0.0,069b0ef42c3921d6d10da99255512de8b09bfd208e926d256519c5e25391c944,1,0.6160802248242656
0.9939537692593337,0.9924102708014093,0.0019104197210601979,0.005228575677239222,0.0,0.02299565076828003,0.9996415932262213,0.6867935061454773,0.9756540656089783,06bc9e056bd0ca7aa4e250eda79dd9cc333909a7db0a00b68280cb2947bf9b06,1,0.9963207586517371
0.9885937812515841,0.9834633203381384,0.005956325876537565,0.017045951416396865,0.0,0.035400450229644775,0.999124274947173,0.8786731958389282,0.9477375149726868,06c3f136206aabe77cf122415d9219c16588bdacfc9f3a1077fbeff1ddd32253,1,0.9949104182222583
0.9948762210561779,0.9935663082150689,0.0019473256353420255,0.005438161964671839,0.0,0.01180887222290039,0.9999999575484477,0.9479932188987732,0.0,06d7364429fff91f427e0728beda3e89af25767046f1ae09700537d361aa75ff,1,0.9931125613738537
0.9976115668687444,0.9956380944706036,0.004317380669760126,0.01250701333094939,0.0,0.012732088565826416,0.9999789621782671,0.8863835334777832,0.0,0721eedb5a13f07b04c32d5c812c07d604505c79b28b32725be92a5702e67919,1,0.9933371697492711
0.9700509062405658,0.870006979852665,0.2724093690038227,0.6545417859198565,0.2857142857142857,0.5850319266319275,0.6925614802240462,0.968712329864502,0.0,072331da5f6f3602f40a70cae27645a2fb6a546efb9eeb67bd56b26edb9ccd74,0,7.176098672907972e-07
0.9903429020451083,0.9864920235963615,0.006089082097625729,0.014929010790778574,0.0,0.12689709663391113,0.9894444296252326,0.670673668384552,0.9419384598731995,072d3ad6565280077eb0e14d8761b5046d09ae8cacf0ff6c0801f195e2dd4128,1,0.9950758959088224
0.9961392372337374,0.9923640532804043,0.004732051645661535,0.011874658505749222,0.0,0.012169596738925283,0.9996838127031232,0.6658496260643005,0.0,0732d50b10807e566cc30ff5dfc31b9d145b7a7647bc7a39220c0b76554d69e9,1,0.9933913627724441
0.9972543272448466,0.9959800817342092,0.0011601068937220622,0.003497003517986541,0.0,0.006356477737426758,0.9999755737955769,0.9588364362716675,0.0,0736935d6f1afc48fae975c0f46b3969b911070f53598f9857e797c55bee64eb,1,0.9935592893320158
0.9952256394938157,0.9430892024293859,0.09858497483683548,0.2907795165403332,0.0,0.31264841556548945,0.9266649055651666,0.6195485591888428,0.0,07389801e76faa0f9a95e0555d49dfd26cb0d21170313463a74dbbe20cc7586f,1,0.9205701896610285
0.9568311599105239,0.9358145517580928,0.2832904857801232,0.8171204179677564,0.14285714285714285,0.8255964920592707,0.20689807807582017,0.5498639941215515,0.0,073ce7f89eddfe43d82c1469186fda7b0f13c075b7780904ba23446ec02fba25,0,0.00016181211264471596
0.9999628700268888,0.999933884141873,6.959719419003468e-05,0.00018859223421578388,0.0,0.002495783846824897,0.9999861327743018,0.33078593015670776,0.9981245994567871,073e36f896324b8e80f4f6979510e42b70f50f69123c3e1f2842c45e762156a3,1,0.9973663140698532
0.9950754739291073,0.9940972436857984,0.0012696622439773147,0.0031650414242837543,0.0,0.053824007511138916,0.9975254294963004,0.5824346542358398,0.9540411829948425,074149bee070d32fcd961fd61d9eec7f67ce3824f3515113cf3a91ad519b2dbf,1,0.9964664271597519
0.9974127878720584,0.9970523180137063,0.0006339187382653962,0.0017197543942767402,0.0,0.03464484214782715,0.9988134822808068,0.6352003216743469,0.9941695332527161,07478b86cb7691f82245b9c741e53363781c56535112afd38a179bafc067e498,1,0.9967789692955336
0.984132237017473,0.989015989875166,0.002984264140581148,0.0096633139673809,0.0,0.0868183744098914,0.9957735263727846,0.3169848322868347,0.0,0759b1f2692de5be8bad24796c5e43108cdaeb3423b522bec99af18868ec667f,1,0.992988719727225
0.6346947693540501,0.7942043006673002,0.2520325553018667,0.475087852096676,0.14285714285714285,0.8431115970015526,0.3712218692746774,0.48364031314849854,0.0,0771f7e76ae250787f983f911769a74d88c9ae7e116bb9bb4ae75f69758f696b,0,1.7788044937919067e-06
0.9863399613293317,0.9715814155676296,0.012191166721494315,0.03897876200036702,0.0,0.8221811056135968,0.22871544414198786,0.4537431001663208,0.0,07759f1bfa7a9f8b7ae17bd04c4a4d44c8ceef5577030132d921163b77a44aca,1,0.9145484431532458
